1,-1.8386845827439886
2,-1.864484639678438
3,-1.8968066232998226
4,-1.8164398044139025
5,-1.83004436285758
6,-1.949081163859112
7,-2.000875082038941
8,-1.8304492776631212
9,-1.7612941408561846
10,-1.851040674738131
11,-1.9663394109396914
12,-1.8593167701863353
13,-1.8194436135207896
14,-1.8397003745318352
15,-1.847554444841128
16,-1.724964639321075
17,-1.8249298597194388
18,-1.8084697978525583
19,-1.713693423931821
20,-1.8000905152906188
21,-1.8070878942234745
22,-1.804664022118043
23,-1.8966925602626732
24,-1.7192329385222787
25,-1.7458666171279955
26,-1.7880919358034475
27,-1.729856742211779
28,-1.8121056321570461
29,-1.916984006092917
30,-1.8016681109185442
31,-1.7802733053713977
32,-1.7456757270480898
33,-1.7877040261153427
34,-1.767384916748286
35,-1.8075554024572282
36,-1.749082626850563
37,-1.7769696969696969
38,-1.6933427762039661
39,-1.659568943131654
40,-1.6861323155216286
41,-1.6226622662266226
42,-1.610738255033557
43,-1.6961943841016975
44,-1.738036542923434
45,-1.7433482229559139
46,-1.7663917353994834
47,-1.92549644876069
48,-1.7909122766032006
49,-1.9246452679432429
50,-1.7582956999803652
51,-1.7692307692307692
52,-1.7676993208670575
53,-1.718014658608718
54,-1.761081219574686
55,-1.789558232931727
56,-1.8186735653809971
57,-1.817546347887752
58,-1.8645970149253732
59,-1.696895022178413
60,-1.6757778423960454
61,-1.7686089078706528
62,-1.7461021675751045
63,-1.708835027365129
64,-1.674845218986471
65,-1.64299159242063
66,-1.6728244452190077
67,-1.6090923391536889
68,-1.828339088782444
69,-1.727122641509434
70,-1.6448548106516794
71,-1.8073304586436691
72,-1.8714531384350817
73,-1.7839867617107943
74,-1.8608018825233053
75,-1.935720640569395
76,-1.762393373717394
77,-1.803614574272736
78,-1.809004739336493
79,-1.7138301443437396
80,-1.8178812158209334
81,-1.7777615215801024
82,-1.8037699371677138
83,-1.8041397729801913
84,-1.8123612771043196
85,-1.855498981670061
86,-1.9091710758377425
87,-1.7456339154779363
88,-1.785280293477015
89,-1.715241112284407
90,-1.7481784481656653
91,-1.7880789022298456
92,-1.6872257146245997
93,-1.7164316018805184
94,-1.7278347161216854
95,-1.9645048203330413
96,-1.7006318323137097
97,-1.7715106142959696
98,-1.750978090766823
99,-1.6864103176498686
100,-1.7675186188219363
101,-1.6956314535345511
102,-1.746576047780867
103,-1.6479991300565464
104,-1.7916854948034342
105,-1.664381801045326
106,-1.6989005280928058
107,-1.6976010966415354
108,-1.6999529411764707
109,-1.7351156617368222
110,-1.6004240282685513
111,-1.6829922844682992
112,-1.7230808861411644
113,-1.7803089814087458
114,-1.749022360373007
115,-1.8472071091766413
116,-1.7503217503217503
117,-1.6868541419617145
118,-1.8304759089565474
119,-1.912056947946018
120,-1.8829762989972654
121,-1.778369445464561
122,-1.8679060665362035
123,-1.8519368335807802
124,-1.8132040496221302
125,-1.7937181663837012
126,-1.7482895210658984
127,-1.7510655301012255
128,-1.7387711103126122
129,-1.7949984874458
130,-1.8645779388917658
131,-1.9920541494997057
132,-1.8179140301112808
133,-1.779257298817302
134,-1.8450167631819567
135,-1.7921619017025376
136,-1.9198750251965329
137,-1.8769272383013254
138,-1.8186846038863975
139,-1.7668929841577756
140,-1.7924381716949371
141,-1.6980855993171564
142,-1.7851567339858754
143,-1.7604716981132076
144,-1.717799550928761
145,-1.6983119685239243
146,-1.8594641528156786
147,-1.9195894689870594
148,-1.8534293492579257
149,-1.7622803872355683
150,-1.6872451132048938
151,-1.628750961785073
152,-1.6571896397737422
153,-1.6628965273482372
154,-1.7956008583690988
155,-1.776389060759807
156,-1.793127242616616
157,-1.8377325411512613
158,-1.8119746907167815
159,-1.7932389937106918
160,-1.8418260729786209
161,-1.786008859019398
162,-1.7780295477204748
163,-1.7344658024139472
164,-1.8170578899005931
165,-1.6193993585382447
166,-1.614050303555941
167,-1.6448652304125206
168,-1.6737307241410406
169,-1.710799819249887
170,-1.6567180260747765
171,-1.7567933112012788
172,-1.8481032833917757
173,-1.7473736868434218
174,-1.6826589595375723
175,-1.806040187703044
176,-1.8628945960406635
177,-1.7101461038961039
178,-1.70192542042408
179,-1.8044453720129396
180,-1.763239875389408
181,-1.7660650535501785
182,-1.8191473988439306
183,-1.7920621225194133
184,-1.7949645948072384
185,-1.8447907390917186
186,-1.8617832595800772
187,-1.8581167447805709
188,-1.7898821703238552
189,-1.8691733430444282
190,-1.7386694937715346
191,-1.8419462453578397
192,-1.8881128457956724
193,-1.861574567953915
194,-1.8818825679689284
195,-1.845945945945946
196,-1.8470396795593942
197,-1.922021909773139
198,-1.8648612945838838
199,-1.8761564176319676
200,-1.7967733821997054
201,-1.9163167366526694
202,-1.7915550542788665
203,-1.8314115308151093
204,-1.9109017496635263
205,-1.9196239889237048
206,-1.8268154353708714
207,-1.7911840210381316
208,-1.8810056938135755
209,-1.9212058481045413
210,-1.7743085670232244
211,-1.896424076404827
212,-1.8968272996084072
213,-1.8144302347776293
214,-1.8240840781848542
215,-1.8165926485873571
216,-1.7547529523910395
217,-1.9012648900896476
218,-1.6822197444034652
219,-1.7971698113207548
220,-1.6950390189520623
221,-1.7621012810592382
222,-1.747467668981334
223,-1.7076575121163167
224,-1.705245406940623
225,-1.7412314458493678
226,-1.7291009002689115
227,-1.7869985283767356
228,-1.7355963874182498
229,-1.7285645083158405
230,-1.6303404901322924
231,-1.7297969977444194
232,-1.7608986136629363
233,-1.7888141295206055
234,-1.7153617730136888
235,-1.7171155652990917
236,-1.7514108082257294
237,-1.6126248304771298
238,-1.6758296186230808
239,-1.6825884970228357
240,-1.7386380136489037
241,-1.6795393626526358
242,-1.742409654021439
243,-1.7427510355663476
244,-1.5828103393256037
245,-1.6679877007174582
246,-1.7149895178197065
247,-1.737674418604651
248,-1.7804408138101109
249,-1.5921903284199639
250,-1.765090909090909
251,-1.857047108387591
252,-1.7755102040816326
253,-1.83434224125203
254,-1.841110217216412
255,-1.9152413116897264
256,-1.8334721065778519
257,-1.9601423487544485
258,-1.8917636912462268
259,-1.8085646312450436
260,-1.7571314010768702
261,-1.923593976006126
262,-1.9625195210827693
263,-1.8464485060742037
264,-1.856907443010162
265,-1.8188253012048192
