1,1.9057312598287612
2,1.7530066415365284
3,1.8377549178848582
4,2.165043969849246
5,1.9851671047690576
6,1.8253234750462106
7,1.64869913275517
8,1.7880703140430574
9,2.097454013887197
10,1.7791356712716968
11,1.6390654526713624
12,1.672933051985421
13,2.0245989304812833
14,1.7253554132166848
15,1.8167477517322719
16,2.2753635513223913
17,2.015895514832439
18,1.8632082637095548
19,2.2167208940444194
20,1.9932571791210534
21,2.068902279276919
22,1.8883509833585477
23,1.6173310573350739
24,2.357872111767867
25,2.2946251206084343
26,2.1819616411750427
27,2.157825802226588
28,2.0325612303018796
29,1.8694459681843116
30,2.1892586406270076
31,2.0735245631388066
32,2.001176747469993
33,1.8855046379620657
34,1.9515821578345407
35,1.9265058541402171
36,1.7670216198773798
37,1.8730188858308816
38,2.144035016286645
39,2.2775603392041748
40,2.361093552465234
41,2.444064901793339
42,2.5681452909032467
43,2.172692427224697
44,2.4796875
45,2.1256227758007116
46,2.1314459049544996
47,1.9559683522531819
48,2.2133647580756968
49,1.7967142383006969
50,2.203743188817816
51,2.1014774494556767
52,2.104164315540007
53,2.4227554179566564
54,2.1337907375643224
55,2.003218020917136
56,2.0357397123736294
57,2.112658994548758
58,2.041954022988506
59,2.2139030922814706
60,2.2519956458635706
61,2.1036318691766493
62,2.142925967560623
63,2.148441270147669
64,2.2494246260069044
65,2.4425897035881436
66,2.2819133469031696
67,2.810437027475567
68,1.8510145717009396
69,2.1314629847238544
70,2.5047634965736254
71,1.9459683140222275
72,1.8694140149539211
73,2.2326873967252516
74,1.9114674868189807
75,1.7726042230644288
76,2.2059840625469853
77,1.9404099040398057
78,2.1110223642172525
79,2.2926585317063415
80,1.9763549823430062
81,2.2843411394617266
82,2.1397116134060794
83,2.0774703557312253
84,2.111940298507463
85,2.089077282221403
86,1.9511773313822003
87,2.1656411917098444
88,1.7925043078690408
89,2.0619690699194075
90,1.9618127079702108
91,1.7894134775374375
92,2.179217746643316
93,2.1780494659921303
94,2.0006025306286404
95,1.5631016978820234
96,2.3599567619505164
97,2.1472384989402817
98,2.0645083644241184
99,2.211721068249258
100,2.130624092888244
101,2.1740062353858143
102,2.124890938551664
103,2.2690466420462316
104,2.106864064602961
105,2.4007170726563323
106,2.0932988580047405
107,2.2195205479452054
108,2.2219512195121953
109,2.175179898549015
110,2.6685941452837008
111,2.2816999860198517
112,2.192950307211383
113,2.1732209737827715
114,1.9188002008032128
115,1.9335825819221464
116,2.0507524815882165
117,2.175207314480119
118,1.7841700256504214
119,1.8286604361370717
120,1.7957766439909297
121,2.099651332808458
122,2.01702786377709
123,1.8780611383212296
124,2.2316926770708285
125,2.073149441340782
126,2.2066225165562914
127,2.0448853472109287
128,2.144526179143228
129,1.9319501049771521
130,1.6482325216025138
131,1.6437021572720947
132,2.0229387862105126
133,2.0843992345654145
134,1.8019040644452582
135,2.0171239540766686
136,1.7058893943021307
137,1.7704356338717573
138,2.1351063829787233
139,2.0700059159929007
140,1.8590179873602333
141,2.2117966510785942
142,1.911073306526446
143,1.9960914366931186
144,2.2374311926605506
145,2.301721439749609
146,1.9483526268922529
147,1.6452425270995292
148,1.8759574468085107
149,2.1987207442942287
150,2.1444209039548023
151,2.6529330678511256
152,2.405053883314753
153,2.3762734143936903
154,1.9980402830702233
155,2.0485597949027294
156,2.0841105929380412
157,1.8703790911231457
158,1.9392824287028518
159,1.941313269493844
160,1.9041731066460588
161,2.1964937910883857
162,1.92987361592663
163,2.0086434355381675
164,1.9250487029631909
165,2.5393023827069516
166,2.5665547109775497
167,2.506820068793737
168,2.3346294856127097
169,2.1303392391155063
170,2.4110049778016953
171,2.037567893783947
172,1.774667460790153
173,2.2796780684104627
174,2.5082543027748505
175,1.9820877991484362
176,1.9398699032206885
177,2.2941176470588234
178,2.186791875063795
179,1.98046875
180,2.2053370786516853
181,2.027937050140295
182,1.9086485493940506
183,2.0594019396551726
184,2.16785940314493
185,1.7814402205122315
186,1.7796060533269278
187,1.8770396883882514
188,2.171311973604237
189,1.7413557779799818
190,2.288404360753221
191,1.8256681168427595
192,1.5927191933002907
193,1.9038598635298911
194,1.8736033519553073
195,2.002559350454505
196,2.05591727307545
197,1.6939339211728461
198,1.7091857527100822
199,1.7317590361445783
200,2.070881394734525
201,1.8182810037580313
202,2.144520955538553
203,2.039612356147789
204,1.808883789542698
205,1.7424483306836247
206,1.9017424625840502
207,2.0002357008170963
208,1.7605933875167679
209,1.5689711664482306
210,2.1022132317943836
211,1.62717900656045
212,1.7368002386397534
213,1.8595357622148219
214,1.971021551199318
215,1.965844965844966
216,2.0999547715965625
217,1.733112183353438
218,2.80376075215043
219,1.8125450612833454
220,2.510851302156259
221,1.917484629489807
222,2.297870637207813
223,2.288255654833776
224,2.796477907835073
225,2.266877859908483
226,2.3943713718862516
227,2.086924219910847
228,2.2503489531405783
229,2.4558448187850943
230,2.787396480331263
231,2.4639420692391627
232,2.4007928228666806
233,1.810014424067587
234,2.140085229848581
235,2.3533464566929134
236,2.6356633057663985
237,2.9165941398317377
238,2.5990016638935107
239,2.6373160588611646
240,2.414839952306705
241,2.5130070274935274
242,2.192125197702489
243,2.3037318270210205
244,2.881808566895822
245,2.560428607027162
246,2.1992079207920794
247,2.452602319562925
248,2.1612302870016653
249,2.8882430442532745
250,2.0670655696833706
251,1.9762261973456434
252,1.9382476559974136
253,1.8756119673617406
254,2.0960125286110105
255,1.9005021141649048
256,2.052018477605945
257,1.6851041484333975
258,1.8757676785400947
259,2.1532746823069404
260,2.277031752692684
261,1.732737782448765
262,1.65625
263,1.9872265253431172
264,1.8994326972666322
265,2.0267939071389245
